Index,Date, Nikkei Open,STI Open
2001,01/15/18,23827.98,3532.01
2002,01/16/18,23721.17,3537.08
2003,01/17/18,23783.42,3543.36
2004,01/18/18,24078.93,3555.54
2005,01/19/18,23854.11,3515.52
2006,01/22/18,23797.84,3551.96
2007,01/23/18,23924.4,3577.22
2008,01/24/18,24026.43,3591.48
2009,01/25/18,23750.65,3609.52
2010,01/26/18,23757.34,3574.09
2011,01/29/18,23707.14,3577.42
2012,01/30/18,23559.33,3563.94
2013,01/31/18,23205.23,3531.47
2014,2/1/2018,23276.1,3536.93
2015,2/2/2018,23361.67,3545.18
2016,2/5/2018,22921.16,3483.07
2017,2/6/2018,22267,3414
2018,2/7/2018,22001.29,3445.83
2019,2/8/2018,21721.57,3421.3
2020,2/9/2018,21507.74,3354.84
2021,02/13/18,21633.34,3404.07
2022,02/14/18,21251.24,3431.61
2023,02/15/18,21384.1,3415.97
2024,02/19/18,21903.66,3462.11
2025,02/20/18,22054.32,3483.35
2026,02/21/18,21942.42,3474.34
2027,02/22/18,21789.88,3503.09
2028,02/23/18,21789.72,3509.05
2029,02/26/18,22134.64,3543.27
2030,02/27/18,22391.67,3566.97
2031,02/28/18,22292.53,3565.21
2032,3/1/2018,21901.13,3493.44
2033,3/2/2018,21339.98,3479.54
2034,3/5/2018,21047.81,3490.06
2035,3/6/2018,21390.2,3475.4
,10/15/13,14510.27,#N/A
2037,3/7/2018,21261.96,3467.75
2038,3/8/2018,21488.16,3462.33
2039,3/9/2018,21594.22,3494.43
2040,3/12/2018,21826.1,3519.25
2041,03/13/18,21742.45,3533.53
2042,03/14/18,21764.99,3540.08
2043,03/15/18,21704.14,3520.81
2044,03/16/18,21876.53,3514.7
2045,03/19/18,21537.9,3515.95
2046,03/20/18,21297.98,3484.42
2047,03/22/18,21352.16,3523.83
2048,03/23/18,21188.8,3436
2049,03/26/18,20423.37,3400.95
2050,03/27/18,20958.9,3438.54
2051,03/28/18,20893.05,3424.1
2052,03/29/18,21250.96,3393.86
2053,4/2/2018,21441.57,3439.04
2054,4/3/2018,21115.48,3405.31
2055,4/4/2018,21415.85,3420.85
2056,4/5/2018,21541.18,3389.19
2057,4/6/2018,21633.73,3392.76
2058,4/9/2018,21534.33,3432.28
2059,4/10/2018,21599.67,3438.75
2060,4/11/2018,21819.09,3478.03
2061,4/12/2018,21657.87,3485.61
2062,04/13/18,21801.41,3486.67
2063,04/16/18,21843.55,3509.26
2064,04/17/18,21801.83,3505.31
2065,04/18/18,21929.01,3521.69
2066,04/19/18,22231.86,3573.06
2067,04/20/18,22148.22,3578.85
2068,04/23/18,22157.88,3566.63
2069,04/24/18,22228.82,3581.73
2070,04/25/18,22118.62,3562.37
2071,04/26/18,22278.77,3582.61
2072,04/27/18,22466.66,3586.08
2073,5/2/2018,22568.19,3624.2
2074,5/7/2018,22513.22,3553.47
2075,5/8/2018,22440.65,3536.85
2076,5/9/2018,22463.01,3558.93
2077,5/10/2018,22482.51,3547.31
2078,5/11/2018,22573.95,3559.07
2079,05/14/18,22705.3,3569.11
,8/9/2013,13673.49,#N/A
,8/8/2013,13779.47,#N/A
2082,05/15/18,22889.47,3557.05
2083,05/16/18,22730.12,3532.97
2084,05/17/18,22820.62,3545.9
2085,05/18/18,22907.2,3528.41
2086,05/21/18,22937.58,3545.21
2087,05/22/18,23025.95,3542.8
2088,05/23/18,22868.79,3540.92
2089,05/24/18,22621.29,3508.87
2090,05/25/18,22380.22,3522.99
2091,05/28/18,22488.95,3517.37
2092,05/30/18,22051.97,3453.48
2093,05/31/18,22163.4,3476.46
2094,6/1/2018,22126.25,3423.5
2095,6/4/2018,22365.09,3441.2
2096,6/5/2018,22552.17,3479.78
2097,6/6/2018,22520.31,3483.32
2098,6/7/2018,22748.72,3488.25
2099,6/8/2018,22799.38,3460.26
2100,6/11/2018,22686.95,3450.07
2101,6/12/2018,22977.22,3438.58
2102,06/13/18,22896.17,3429.86
2103,06/14/18,22842.96,3380.37
2104,06/18/18,22806.57,3314.08
2105,06/19/18,22565.92,3324.99
2106,06/20/18,22338.53,3309.93
2107,06/21/18,22523.28,3315.23
2108,06/22/18,22456.45,3289.43
2109,06/25/18,22543.56,3279.53
2110,06/26/18,22160.33,3245.79
2111,06/27/18,22320.88,3281.71
2112,06/28/18,22195.19,3245.92
2113,06/29/18,22314.47,3269.2
2114,7/2/2018,22233.8,3277.43
2115,7/3/2018,21889.06,3245.67
2116,7/4/2018,21679,3230.59
2117,7/5/2018,21697.44,3247.37
2118,7/6/2018,21647.66,3232.96
2119,7/9/2018,21838.53,3197.79
2120,7/10/2018,22215.34,3250.17
2121,7/11/2018,22002.14,3239.43
2122,7/12/2018,22036.87,3247.86
2123,07/13/18,22397.62,3257.53
2124,07/17/18,22605.73,3240.35
2125,07/18/18,22917.52,3251.28
2126,07/19/18,22871.62,3255.95
2127,07/20/18,22734.56,3291.44
2128,07/23/18,22480.33,3294.52
2129,07/24/18,22555.05,3295.32
2130,07/25/18,22594.28,3304.55
2131,07/26/18,22711.59,3328.44
2132,07/27/18,22646.48,3332.92
2133,07/30/18,22613.3,3314.55
,05/24/13,14731.75,#N/A
2135,07/31/18,22472.12,3284.4
2136,8/1/2018,22642.18,3331.05
2137,8/2/2018,22676.73,3329.05
2138,8/3/2018,22585.54,3300.59
2139,8/6/2018,22536.05,3284.68
2140,8/7/2018,22514.31,3297.91
2141,8/8/2018,22666.56,3336.22
2142,8/10/2018,22606.91,3295.73
2143,08/13/18,22117.57,3267.94
2144,08/14/18,22053.07,3243.27
2145,08/15/18,22368.12,3240.93
2146,08/16/18,21980.82,3220.85
2147,08/17/18,22313.19,3233.88
2148,08/20/18,22267.07,3211.08
,5/1/2013,13837.72,#N/A
2150,08/21/18,22110.54,3194.18
2151,08/23/18,22420.67,3230.19
2152,08/24/18,22484.01,3239.09
2153,08/27/18,22693.69,3223.41
2154,08/28/18,22967.74,3244.26
2155,08/29/18,22820.86,3251.01
2156,08/30/18,23020.18,3247.14
2157,08/31/18,22733.25,3200.37
2158,9/3/2018,22819.17,3209.97
2159,9/4/2018,22740.05,3205.58
2160,9/5/2018,22663.8,3199.63
2161,9/6/2018,22458.97,3158.83
2162,9/7/2018,22351.84,3133.97
2163,9/10/2018,22253.65,3131.2
2164,9/11/2018,22469.78,3115.47
2165,9/12/2018,22702.71,3106.99
2166,09/13/18,22657.95,3129.92
2167,09/14/18,23035.78,3146.22
2168,09/18/18,23042.19,3122.88
2169,09/19/18,23754.96,3143.46
2170,09/20/18,23752.79,3180.43
,03/29/13,12405.53,#N/A
2172,09/21/18,23848.63,3206.94
2173,09/25/18,23881.85,3229.9
2174,09/26/18,23846.6,3248.81
2175,09/27/18,23946.43,3244.2
2176,09/28/18,24080.01,3250.31
2177,10/1/2018,24173.37,3262.43
2178,10/2/2018,24376.17,3248.5
2179,10/3/2018,24219.19,3257.31
2180,10/4/2018,24242.06,3246.97
2181,10/5/2018,23781.76,3224.35
2182,10/9/2018,23550.47,3180.6
2183,10/10/2018,23538.92,3169.33
2184,10/11/2018,23043.37,3074.77
2185,10/12/2018,22323.43,3055.17
2186,10/15/18,22501.33,3067.8
2187,10/16/18,22298.2,3053.24
2188,10/17/18,22806.59,3077.86
2189,10/18/18,22871.28,3064.06
2190,10/19/18,22342,3046.87
2191,10/22/18,22374.21,3057.31
2192,10/23/18,22404.14,3057.65
2193,10/24/18,22167.76,3044.33
2194,10/25/18,21676.83,2992
2195,10/26/18,21440.84,3004.35
2196,10/29/18,21323.61,2989.63
2197,10/30/18,21049.52,2969.51
2198,10/31/18,21569.56,2978.99
2199,11/1/2018,21906.41,3045.68
2200,11/2/2018,21761.58,3081.67
2201,11/5/2018,22002.47,3087.51
2202,11/7/2018,22189.74,3084.5
,2/12/2013,11346.72,#N/A
2204,11/8/2018,22446.01,3089.04
2205,11/9/2018,22471.31,3078.38
2206,11/12/2018,22121.7,3060.3
2207,11/13/18,21885.24,3027.91
2208,11/14/18,21851.13,3049.31
2209,11/15/18,21670.35,3042.7
2210,11/16/18,21804.9,3069.34
2211,11/19/18,21679.03,3084.34
2212,11/20/18,21582.69,3035.09
2213,11/21/18,21286.81,3010.09
2214,11/22/18,21582.47,3052.8
2215,11/26/18,21647.69,3057.28
2216,11/27/18,21967.98,3085.74
2217,11/28/18,22036.72,3101.1
2218,11/29/18,22360.98,3123.8
2219,11/30/18,22274.97,3117.91
2220,12/3/2018,22629.39,3154.22
2221,12/4/2018,22533.97,3189.53
2222,12/5/2018,21755.17,3132.64
2223,12/6/2018,21766.5,3133.8
2224,12/7/2018,21643.75,3149.5
2225,12/10/2018,21319.47,3087.28
2226,12/11/2018,21273.04,3062.44
2227,12/12/2018,21348.4,3075.62
2228,12/13/18,21755.13,3104.07
2229,12/14/18,21638.96,3087.46
2230,12/17/18,21391.73,3091.78
2231,12/18/18,21275.51,3077.89
,12/25/12,10092.35,#N/A
2233,12/19/18,21107.17,3045.91
2234,12/20/18,20779.93,3041.92
2235,12/21/18,20310.5,3031.19
2236,12/26/18,19302.59,3001.53
2237,12/27/18,19706.19,3055.43
2238,12/28/18,19957.88,3049.63
2239,1/4/2019,19655.13,2994.02
2240,1/7/2019,19944.61,3101.26
2241,1/8/2019,20224.67,3108.38
2242,1/9/2019,20366.3,3141.98
2243,1/10/2019,20270.88,3154.65
2244,1/11/2019,20296.45,3198.76
2245,01/15/19,20264.82,3191.35
2246,01/16/19,20575.72,3220.23
2247,01/17/19,20544.23,3231.55
2248,01/18/19,20472.81,3221.43
2249,01/21/19,20848.38,3233.72
2250,01/22/19,20770.06,3218.95
2251,01/23/19,20453.44,3185.69
2252,01/24/19,20506.24,3174.59
2253,01/25/19,20598.64,3196.68
2254,01/28/19,20746.29,3203.78
2255,01/29/19,20555.44,3191.86
2256,01/30/19,20701.62,3188.43
2257,01/31/19,20832.91,3187.73
2258,2/1/2019,20797.03,3194.22
2259,2/4/2019,20831.9,3192.36
,11/13/12,8710.52,#N/A
2261,2/7/2019,20812.22,3211.93
2262,2/8/2019,20510.5,3177.91
2263,2/12/2019,20442.55,3202.86
2264,02/13/19,21029.93,3219.9
2265,02/14/19,21147.89,3240.62
2266,02/15/19,21051.51,3248.45
2267,02/18/19,21217.32,3258.81
2268,02/19/19,21256.58,3267.07
2269,02/20/19,21346.04,3275.35
2270,02/21/19,21422.31,3273.57
2271,02/22/19,21376.36,3256.93
,10/26/12,9058.93,#N/A
2273,02/25/19,21567.66,3273.45
2274,02/26/19,21556.02,3272.12
2275,02/27/19,21504.61,3261.99
2276,02/28/19,21536.55,3249.81
2277,3/1/2019,21490.02,3210.84
2278,3/4/2019,21812.81,3224.69
2279,3/5/2019,21712.8,3241.01
2280,3/6/2019,21659.03,3235.42
2281,3/7/2019,21456.88,3224.43
2282,3/8/2019,21339.17,3204.4
2283,3/11/2019,21062.75,3187.75
2284,3/12/2019,21361.61,3211.7
2285,03/13/19,21425.77,3209.05
2286,03/14/19,21474.58,3188.36
2287,03/15/19,21376.73,3198.3
2288,03/18/19,21576.36,3210.49
2289,03/19/19,21558.43,3214.79
2290,03/20/19,21548.65,3213.98
2291,03/22/19,21713.26,3218.52
2292,03/25/19,21267.41,3170.5
2293,03/26/19,21174.34,3195.47
2294,03/27/19,21353.61,3195.69
2295,03/28/19,21191.32,3196.83
2296,03/29/19,21228.51,3223.56
2297,4/1/2019,21500.89,3229.11
2298,4/2/2019,21744.64,3269.55
2299,4/3/2019,21563.64,3299.26
2300,4/4/2019,21724.69,3312.06
2301,4/5/2019,21743.14,3317.11
2302,4/8/2019,21900.55,3326.35
2303,4/9/2019,21750.29,3317.65
2304,4/10/2019,21579.68,3317.58
2305,4/11/2019,21662.65,3330.51
2306,4/12/2019,21782.35,3330.64
2307,04/15/19,22122.97,3341.75
2308,04/16/19,22108.15,3326.78
2309,04/17/19,22236.41,3334.84
2310,04/18/19,22274.13,3352.36
2311,04/22/19,22188.62,3358.54
2312,04/23/19,22241.74,3353.72
2313,04/24/19,22356.83,3359.13
2314,04/25/19,22183.32,3349.35
2315,04/26/19,22167.48,3344.14
2316,5/7/2019,22184.4,3299.96
2317,5/8/2019,21628.04,3286.32
2318,5/9/2019,21492.91,3263.41
,08/20/12,9202.36,#N/A
2320,5/10/2019,21431.81,3281.02
2321,05/13/19,21180.74,3258.94
2322,05/14/19,20870.77,3205.5
2323,05/15/19,21112.85,3218.51
2324,05/16/19,21153.2,3212.64
2325,05/17/19,21246.86,3231.45
,8/9/2012,8870.81,#N/A
2327,05/21/19,21211.26,3198.73
2328,05/22/19,21373.52,3179.44
2329,05/23/19,21180.24,3172.46
2330,05/24/19,20980.79,3152.08
2331,05/27/19,21148.46,3168.47
2332,05/28/19,21187.17,3171.14
2333,05/29/19,21055.42,3151.89
2334,05/30/19,20881.5,3147.77
2335,05/31/19,20785.21,3114.55
2336,6/3/2019,20327.87,3111.51
2337,6/4/2019,20435.86,3129.76
2338,6/6/2019,20745.84,3144.43
2339,6/7/2019,20859.78,3145.93
2340,6/10/2019,21095.4,3174.88
2341,6/11/2019,21099.54,3193.3
2342,6/12/2019,21130.39,3209.26
2343,06/13/19,21040.91,3203.18
2344,06/14/19,21049.41,3214.68
2345,06/17/19,21124,3210.25
2346,06/18/19,21111.77,3212.54
2347,06/19/19,21223.17,3275.43
2348,06/20/19,21417.74,3292.97
2349,06/21/19,21487.67,3314.28
2350,06/24/19,21223.56,3308.71
2351,06/25/19,21238.07,3317
2352,06/26/19,21067.68,3298.35
2353,06/27/19,21156.88,3302.05
2354,06/28/19,21282.22,3336.08
2355,7/1/2019,21566.27,3339.58
2356,7/2/2019,21699.43,3373.72
2357,7/3/2019,21684.07,3365.35
2358,7/4/2019,21740.93,3370.27
2359,7/5/2019,21703.61,3376.93
2360,7/8/2019,21665.79,3356.05
2361,7/9/2019,21598.15,3337.96
2362,7/10/2019,21499.46,3339.46
2363,7/11/2019,21547.19,3353.81
2364,7/12/2019,21720.14,3354.78
2365,07/16/19,21644.38,3349.22
2366,07/17/19,21474.63,3354.83
2367,07/18/19,21336.8,3349.73
2368,07/19/19,21146.5,3368.39
2369,07/22/19,21394.75,3369.76
2370,07/23/19,21425.44,3360.18
2371,07/24/19,21726.98,3378.36
2372,07/25/19,21715.95,3373.73
2373,07/26/19,21700.2,3363.56
2374,07/29/19,21627.55,3362.17
2375,07/30/19,21681.82,3342.57
2376,07/31/19,21526.38,3359.92
2377,8/1/2019,21361.58,3282.79
2378,8/2/2019,21211.06,3271.4
2379,8/5/2019,20909.98,3244.6
2380,8/6/2019,20325.52,3160.26
2381,8/7/2019,20548.07,3171.57
2382,8/8/2019,20529.29,3170.54
2383,08/13/19,20432.68,3143.21
2384,08/14/19,20669.99,3170.85
2385,08/15/19,20324.25,3095.85
2386,08/16/19,20323.97,3109.16
2387,08/19/19,20590.47,3114.13
2388,08/20/19,20605.35,3124.04
2389,08/21/19,20489.97,3128.68
2390,08/22/19,20706.07,3126.79
2391,08/23/19,20579.98,3128.23
2392,08/26/19,20325.44,3066.49
2393,08/27/19,20467.22,3064.78
2394,08/28/19,20474.31,3066.31
,5/1/2012,9471.66,#N/A
2396,08/29/19,20500.5,3058.71
2397,08/30/19,20641.49,3100.52
2398,9/2/2019,20625.75,3092.25
2399,9/3/2019,20581.58,3078.56
2400,9/4/2019,20578.67,3085.03
2401,9/5/2019,20800.29,3150.45
2402,9/6/2019,21201.83,3163.25
2403,9/9/2019,21214.56,3147.68
2404,9/10/2019,21363.57,3155.68
2405,9/11/2019,21466.66,3172.28
2406,9/12/2019,21761.09,3214.14
2407,09/13/19,21907.83,3201.66
2408,09/17/19,21947.59,3206.32
2409,09/18/19,22014.65,3187.34
2410,09/19/19,22064.46,3178.93
,4/6/2012,9710.25,#N/A
2412,09/20/19,22130.74,3167.76
2413,09/24/19,22095.35,3161.99
2414,09/25/19,21961.82,3140.49
2415,09/26/19,22160.52,3130.5
2416,09/27/19,21934.93,3126.33
2417,09/30/19,21793.83,3100.82
2418,10/1/2019,21831.44,3130.11
2419,10/2/2019,21744.62,3122.34
2420,10/3/2019,21422.22,3076.08
2421,10/4/2019,21316.18,3089.27
2422,10/7/2019,21445.73,3082.66
2423,10/8/2019,21494.48,3107.1
2424,10/9/2019,21359.84,3097.96
2425,10/10/2019,21456.27,3076.08
2426,10/11/2019,21749.93,3104.37
2427,10/15/19,22063.71,3126.43
2428,10/16/19,22479.57,3131.1
2429,10/17/19,22451.15,3138.13
2430,10/18/19,22528.56,3128.86
2431,10/21/19,22541.22,3113.71
2432,10/23/19,22619.77,3160.82
2433,10/24/19,22725.44,3156.26
2434,10/25/19,22753.24,3174.88
2435,10/29/19,22950.79,3211.23
2436,10/30/19,22953.17,3203.51
2437,10/31/19,22910.1,3217.6
2438,11/1/2019,22730.49,3227.6
2439,11/5/2019,23118.79,3242.91
2440,11/6/2019,23343.51,3252.61
2441,11/7/2019,23283.14,3261.85
2442,11/8/2019,23550.04,3273.61
2443,11/11/2019,23422.13,3259.49
2444,11/12/2019,23336.37,3251.23
2445,11/13/19,23439.25,3258.85
2446,11/14/19,23325.5,3236.37
2447,11/15/19,23160.53,3238.6
2448,11/18/19,23304.25,3231.89
2449,11/19/19,23366.36,3238.87
2450,11/20/19,23176.49,3231
2451,11/21/19,23071.49,3201.05
2452,11/22/19,23030.33,3199.9
2453,11/25/19,23292.85,3241.69
2454,11/26/19,23451.4,3226.39
2455,11/27/19,23452.85,3213.19
2456,11/28/19,23458.88,3209.85
2457,11/29/19,23497.44,3199.25
2458,12/2/2019,23388.63,3198.27
2459,12/3/2019,23231.14,3174.99
2460,12/4/2019,23186.74,3152.8
2461,12/5/2019,23292.7,3170.85
2462,12/6/2019,23347.67,3179.98
,01/24/12,8815.36,#N/A
,01/23/12,8753.91,#N/A
2465,12/9/2019,23544.31,3195.97
2466,12/10/2019,23372.39,3182.59
2467,12/11/2019,23421.14,3160.2
2468,12/12/2019,23449.28,3188.99
2469,12/13/19,23810.56,3211.14
2470,12/16/19,23955.2,3213.61
2471,12/17/19,24091.12,3205.91
2472,12/18/19,24023.27,3195.07
2473,12/19/19,23911.46,3205.09
2474,12/20/19,23893.45,3217.03
2475,12/23/19,23921.29,3216.46
2476,12/24/19,23839.18,3218.21
2477,12/26/19,23787.7,3221.83
2478,12/27/19,23953.75,3226.92
2479,12/30/19,23770.93,3228.04
2480,1/6/2020,23319.76,3221.56
,12/26/11,8504.46,#N/A
2482,1/7/2020,23320.12,3236.23
2483,1/8/2020,23217.49,3211.28
2484,1/9/2020,23530.29,3262.72
2485,1/10/2020,23813.28,3252.66
2486,01/14/20,23969.04,3262.08
2487,01/15/20,23923.48,3266.54
2488,01/16/20,23960.2,3256.83
2489,01/17/20,24103.45,3282.85
2490,01/20/20,24080.68,3280.95
2491,01/21/20,24072.81,3271.56
2492,01/22/20,23835.49,3242.6
2493,01/23/20,23843.51,3251.84
2494,01/24/20,23850.12,3235.36
2495,01/28/20,23126.93,3172.73
2496,01/29/20,23309.32,3181.19
2497,01/30/20,23284.58,3183.2
2498,01/31/20,23148.92,3173.39
2499,2/3/2020,22874.27,3131.02
2500,2/4/2020,22881.13,3135.5
2501,2/5/2020,23351.47,3163.67
2502,2/6/2020,23641.1,3215.37
2503,2/7/2020,23899.01,3214.18
2504,2/10/2020,23631.79,3142.47
2505,2/12/2020,23741.21,3223.37
2506,02/13/20,23849.76,3230.28
2507,02/14/20,23714.52,3216.36
2508,02/17/20,23489.78,3220.66
2509,02/18/20,23398.57,3203.38
2510,02/19/20,23329.33,3199.22
2511,02/20/20,23666.58,3217.54
2512,02/21/20,23427.77,3189.19
2513,02/25/20,22949.37,3145.01
,11/7/2011,8771.82,#N/A
2515,02/26/20,22374.14,3131.64
2516,02/27/20,22255.83,3110.23
2517,02/28/20,21518.01,3043.67
2518,3/2/2020,20849.79,2988.35
2519,3/3/2020,21651.99,3032.35
2520,3/4/2020,20897.2,3015.2
,10/26/11,8673.85,#N/A
2522,3/5/2020,21399.87,3037.07
2523,3/6/2020,21009.8,2999.23
2524,3/9/2020,20343.31,2891.59
2525,3/10/2020,19474.89,2832.54
2526,3/11/2020,19758.26,2837.69
2527,3/12/2020,19064.51,2678.64
2528,03/13/20,18183.47,2555.51
2529,03/16/20,17586.08,2495.77
2530,03/17/20,16726.95,2469.73
2531,03/18/20,17154.08,2472.53
2532,03/19/20,16995.77,2415.36
2533,03/23/20,16570.57,2233.48
2534,03/24/20,17206.88,2362.05
2535,03/25/20,18446.8,2429.57
2536,03/26/20,19234.77,2487.56
2537,03/27/20,19021.97,2545.64
2538,03/30/20,18884.07,2416.24
2539,03/31/20,19181.9,2454.17
2540,4/1/2020,18686.12,2468.17
2541,4/2/2020,17934.42,2402.43
2542,4/3/2020,17951.44,2451.47
2543,4/6/2020,17857.99,2470.59
2544,4/7/2020,18878.86,2506.25
2545,4/8/2020,19047.76,2539.44
2546,4/9/2020,19376,2564.84
2547,04/13/20,19312.04,2561.41
2548,04/14/20,19150.3,2634.57
2549,04/15/20,19589.25,2605.56
2550,04/16/20,19311.3,2581.45
2551,04/17/20,19575.85,2661.28
2552,04/20/20,19689.85,2622.67
2553,04/21/20,19479.83,2591.98
2554,04/22/20,19109.18,2530.97
2555,04/23/20,19313.04,2549.87
2556,04/24/20,19331.86,2530.03
2557,04/27/20,19410.84,2549.4
2558,04/28/20,19776.18,2559.87
,08/30/11,8958.5,#N/A
2560,04/30/20,20105.68,2600.01
2561,5/8/2020,19972.09,2591.88
2562,5/11/2020,20333.73,2611.31
2563,5/12/2020,20413.23,2582.55
2564,05/13/20,20140.92,2572.01
2565,05/14/20,20140.49,2546.64
2566,05/15/20,20149.79,2535.99
2567,05/18/20,20097.62,2539.28
2568,05/19/20,20469.52,2581.33
2569,05/20/20,20454.49,2583.37
2570,05/21/20,20692.59,2555.34
2571,05/22/20,20583.95,2533.04
2572,05/26/20,20927.96,2530.3
2573,05/27/20,21249.31,2519.48
,8/9/2011,8911.8,#N/A
2575,05/28/20,21612.9,2515.24
2576,05/29/20,21807.63,2510.75
2577,6/1/2020,21910.89,2550.86
2578,6/2/2020,22175.52,2611.63
2579,6/3/2020,22649.01,2700.39
2580,6/4/2020,22885.14,2733.57
2581,6/5/2020,22613.08,2714.55
2582,6/8/2020,23121.98,2796.97
2583,6/9/2020,23135.79,2810.44
2584,6/10/2020,22939,2805.81
2585,6/11/2020,22848.02,2785.19
2586,6/12/2020,22082.12,2684.63
2587,06/15/20,22135.27,2652.8
2588,06/16/20,21912.29,2664.6
2589,06/17/20,22517.14,2677.99
2590,06/18/20,22363.88,2665.66
2591,06/19/20,22515.75,2634.83
2592,06/22/20,22353.69,2638.15
2593,06/23/20,22636.06,2634.92
2594,06/24/20,22541.01,2628.62
2595,06/25/20,22287.87,2590.15
2596,06/26/20,22424.37,2603.43
2597,06/29/20,22255.05,2589.74
2598,06/30/20,22335.1,2595.27
2599,7/1/2020,22338.3,2604.08
2600,7/2/2020,22182.68,2607.49
2601,7/3/2020,22266.91,2652.94
2602,7/6/2020,22341.27,2662.41
2603,7/7/2020,22649.9,2705.1
2604,7/8/2020,22481.61,2665.51
2605,7/9/2020,22442.3,2678.92
2606,07/13/20,22591.81,2669.98
2607,07/14/20,22631.87,2617.98
2608,07/15/20,22817.91,2643.76
2609,07/16/20,22907.96,2651.93
2610,07/17/20,22807.57,2618.48
2611,07/20/20,22772.07,2618.01
2612,07/21/20,22789.38,2629.33
2613,07/22/20,22791.75,2622.02
2614,07/27/20,22495.95,2589.95
2615,07/28/20,22735.02,2587.81
2616,07/29/20,22543.89,2581.48
2617,07/30/20,22489.24,2581.66
2618,8/3/2020,21947.58,2522.53
2619,8/4/2020,22379.74,2495.13
2620,8/5/2020,22479.72,2527.31
2621,8/6/2020,22471.71,2551.03
2622,8/7/2020,22433.78,2558.3
2623,8/11/2020,22505.51,2547.52
2624,8/12/2020,22747.44,2530.75
2625,08/13/20,23123.36,2574.8
2626,08/14/20,23323.92,2584.5
2627,08/17/20,23189.48,2580.56
2628,08/18/20,23097.8,2574.82
2629,08/19/20,22997.93,2561.04
2630,08/20/20,23003.58,2537.11
2631,08/21/20,23022.76,2528.54
2632,08/24/20,22913.2,2535.69
,05/17/11,9513.5,#N/A
2634,08/25/20,23242.74,2544.61
2635,08/26/20,23257.05,2548.28
2636,08/27/20,23311.04,2539.98
2637,08/28/20,23232.3,2547.71
2638,08/31/20,23147.14,2557.44
2639,9/1/2020,23089.63,2521.81
2640,9/2/2020,23261.09,2540.65
,5/2/2011,9964.39,#N/A
2642,9/3/2020,23524.49,2546.01
2643,9/4/2020,23130.32,2494.42
2644,9/7/2020,23145.47,2506.18
2645,9/8/2020,23188.79,2515.26
,04/22/11,9623,#N/A
2647,9/9/2020,22966.89,2499.33
2648,9/10/2020,23193.47,2507.64
2649,9/11/2020,23114.63,2490.09
2650,09/14/20,23431.16,2489.68
2651,09/15/20,23438.83,2486.7
2652,09/16/20,23425.23,2505.15
2653,09/17/20,23416.62,2503.54
2654,09/18/20,23321.19,2497.71
2655,09/23/20,23245.89,2463.95
2656,09/24/20,23215,2467.15
2657,09/25/20,23217.33,2458.38
2658,09/28/20,23391.96,2483.01
2659,09/29/20,23410.5,2496.77
2660,09/30/20,23478.85,2466.62
2661,10/1/2020,23184.93,2479.29
2662,10/2/2020,23294.8,2500.34
2663,10/5/2020,23254.28,2512.91
2664,10/6/2020,23420.07,2525.7
2665,10/7/2020,23272.45,2523.19
2666,10/8/2020,23506.34,2545.42
2667,10/9/2020,23713.86,2547.94
2668,10/12/2020,23588.74,2552.42
2669,10/13/20,23667.9,2556.4
2670,10/14/20,23545.66,2562.44
2671,10/15/20,23548.45,2543.34
2672,10/16/20,23478.4,2530.38
2673,10/19/20,23543.69,2540.55
2674,10/20/20,23587.87,2542.08
2675,10/21/20,23615.52,2525.61
2676,10/22/20,23525.59,2518.75
2677,10/23/20,23558.71,2537.05
2678,10/26/20,23520.78,2540.86
2679,10/27/20,23376.96,2515.33
2680,10/28/20,23372.61,2483.48
2681,10/29/20,23170.76,2450.68
2682,10/30/20,23320.71,2423.84
2683,11/2/2020,23110.74,2428.98
2684,11/4/2020,23619.58,2502.18
2685,11/5/2020,23776.2,2543.91
2686,11/6/2020,24076.22,2591.96
2687,11/9/2020,24568.84,2600.96
2688,11/10/2020,25087.3,2672.98
2689,11/11/2020,25145.66,2698.69
2690,11/12/2020,25439.35,2710.71
2691,11/13/20,25405.64,2700.72
2692,11/16/20,25652.69,2731.56
2693,11/17/20,26043.45,2764.13
2694,11/18/20,25860.55,2774.78
2695,11/19/20,25628.73,2782.22
2696,11/20/20,25486.83,2780.77
2697,11/24/20,25901.45,2866.12
2698,11/25/20,26468.52,2903.16
,2/4/2011,10526.39,#N/A
,2/3/2011,10424.68,#N/A
2701,11/26/20,26255.47,2856.37
2702,11/27/20,26530.28,2846.95
2703,11/30/20,26830.1,2869.89
2704,12/1/2020,26624.2,2802.94
2705,12/2/2020,26884.99,2805.5
2706,12/3/2020,26740.3,2809.74
2707,12/4/2020,26697.26,2825.56
2708,12/7/2020,26894.25,2842.58
2709,12/8/2020,26380.32,2820.99
2710,12/9/2020,26526.34,2825.72
2711,12/10/2020,26688.5,2833.17
2712,12/11/2020,26732.85,2836.88
2713,12/14/20,26659.53,2836.3
2714,12/15/20,26683.11,2863.1
2715,12/16/20,26835.59,2866.12
2716,12/17/20,26744.5,2866.97
2717,12/18/20,26775.53,2858.45
2718,12/21/20,26834.1,2847.19
2719,12/22/20,26559.33,2842.45
2720,12/23/20,26580.43,2817.87
2721,12/24/20,26635.11,2840.65
2722,12/28/20,26691.29,2845.85
2723,12/29/20,26936.38,2848.65
2724,12/30/20,27559.1,2855.06
2725,1/4/2021,27575.57,2846.2
